Time_Index,Actual_VW_30cm,Predicted_VW_30cm
4872,0.326,0.32325016870916046
4873,0.321,0.32469631928695275
4874,0.321,0.3222100938131746
4875,0.323,0.32133394273258054
4876,0.323,0.3225410998296716
4877,0.322,0.3226054347501573
4878,0.325,0.32248007487865155
4879,0.322,0.3238088142264504
4880,0.322,0.3223700815947266
4881,0.324,0.32217174543959215
4882,0.326,0.3233538145009028
4883,0.322,0.32463686660592045
4884,0.325,0.3230526672389954
4885,0.325,0.324153264488589
4886,0.321,0.3244350918873051
4887,0.325,0.322108779183867
4888,0.324,0.3242892085912953
4889,0.323,0.32365446507376194
4890,0.322,0.32323116134782387
4891,0.321,0.3226694410170742
4892,0.324,0.32125189438366075
4893,0.325,0.32317999139694126
4894,0.323,0.3241779879930377
4895,0.323,0.32325816163983645
4896,0.326,0.32305384608755233
4897,0.326,0.3246204794244505
4898,0.321,0.3253185604187151
4899,0.321,0.3226094380541644
4900,0.322,0.32164174487149755
4901,0.321,0.32176928026402973
4902,0.321,0.32135462970793716
4903,0.322,0.3214049582942016
4904,0.322,0.32155291227024235
4905,0.322,0.3216594736703351
4906,0.322,0.3218590661882753
4907,0.326,0.32182024254402736
4908,0.32,0.324267903292609
4909,0.319,0.32138888874090876
4910,0.32,0.3199590681880559
4911,0.319,0.3201129701788676
4912,0.321,0.3191769789041744
4913,0.318,0.32080287683765357
4914,0.32,0.3187906072025932
4915,0.319,0.31945555520092445
4916,0.319,0.319192730828559
4917,0.319,0.3188628567581956
4918,0.321,0.3191547990157851
4919,0.32,0.32001611810150016
4920,0.318,0.319980727122395
4921,0.317,0.31862346707367284
4922,0.316,0.31764754240902265
4923,0.316,0.3165678143108731
4924,0.317,0.31640990233640554
4925,0.317,0.3168758848308811
4926,0.318,0.3168691490443213
4927,0.317,0.3175117602938166
4928,0.318,0.317041007080532
4929,0.319,0.3175205675417178
4930,0.317,0.31838696751345985
4931,0.318,0.31733321493682165
4932,0.318,0.31782640461288425
4933,0.319,0.31778493452268736
4934,0.319,0.3184416510390353
4935,0.319,0.31883113699554044
4936,0.317,0.31870192867939395
4937,0.317,0.3176002283637401
4938,0.318,0.3171926006112901
4939,0.317,0.3177420743493472
4940,0.318,0.31721095286051076
4941,0.318,0.3177858263541613
4942,0.318,0.31776710957360904
4943,0.319,0.31776514450585824
4944,0.317,0.31855478902057843
4945,0.317,0.3173828108967216
4946,0.316,0.3171747756622118
4947,0.317,0.3164457098763193
4948,0.316,0.3167466765147346
4949,0.316,0.31638730666851816
4950,0.318,0.31605234503247914
4951,0.317,0.3172940259799316
4952,0.317,0.3168802382068398
4953,0.317,0.3169713042569366
4954,0.317,0.31690267466961775
4955,0.316,0.31678953668807464
4956,0.314,0.3163782889673411
4957,0.314,0.3148622251126775
4958,0.314,0.31440696646807836
4959,0.313,0.3141985667022369
4960,0.313,0.31351128785340787
4961,0.313,0.3132984819000891
4962,0.313,0.31304224078882265
4963,0.313,0.3129926448289227
4964,0.313,0.3130244158397443
4965,0.315,0.3129359962355965
4966,0.313,0.3141757121152981
4967,0.313,0.31331185297722486
4968,0.315,0.313094800041538
4969,0.316,0.31427490403509795
4970,0.316,0.31510788477513413
4971,0.316,0.31569499818182867
4972,0.316,0.3156967527963036
4973,0.317,0.31568280673456034
4974,0.313,0.3164477328718852
4975,0.313,0.31424464908744393
4976,0.313,0.31357233750715796
4977,0.313,0.3133043258551748
4978,0.313,0.3130741710047536
4979,0.315,0.3132896746521878
4980,0.313,0.3141757121152981
4981,0.312,0.31331185297722486
4982,0.312,0.3124749421016872
4983,0.308,0.3122274018447313
4984,0.308,0.30950583424091427
4985,0.308,0.3089449060276965
4986,0.308,0.3084822302183393
4987,0.308,0.30819542677459194
4988,0.308,0.3083225108178783
4989,0.313,0.307968832401287
4990,0.308,0.311068122100541
4991,0.313,0.30890847425535783
4992,0.308,0.31146513161539485
4993,0.31,0.3091564540548573
4994,0.308,0.30944670274173447
4995,0.308,0.30903476696315396
4996,0.309,0.30796878115312054
4997,0.309,0.30912998028167676
4998,0.308,0.3087130766903088
4999,0.31,0.30841300188336757
5000,0.311,0.3093375461438593
5001,0.311,0.3102220879115461
5002,0.312,0.31060764373254973
5003,0.31,0.31143786650599276
5004,0.304,0.31028371333121413
5005,0.308,0.3064131790509258
5006,0.307,0.3077442523435501
5007,0.307,0.3072687335385101
5008,0.306,0.3072527986459705
5009,0.306,0.3067657094993824
5010,0.306,0.305870583500495
5011,0.306,0.30617663102493714
5012,0.305,0.3060386154608894
5013,0.305,0.30545052853186017
5014,0.302,0.30517418055689816
5015,0.308,0.30323520483437494
5016,0.301,0.3063409714011373
5017,0.303,0.3029231013489761
5018,0.303,0.3030865225669555
5019,0.304,0.3032994547796527
5020,0.303,0.30327505992877263
5021,0.303,0.303695236980174
5022,0.3,0.30290423126165256
5023,0.302,0.3011916907073249
5024,0.302,0.3017862545038625
5025,0.301,0.302044096151548
5026,0.3,0.3013458345337912
5027,0.302,0.3007325531753908
5028,0.302,0.3013761379472208
5029,0.302,0.30179983603427407
5030,0.301,0.30194081489113733
5031,0.301,0.30136350027776015
5032,0.3,0.30102361028115493
5033,0.3,0.300501189646629
5034,0.3,0.30026366531591486
5035,0.302,0.30021603442376577
5036,0.3,0.3013177347394196
5037,0.303,0.3004856466121679
5038,0.3,0.3020397478918857
5039,0.301,0.3006843472986341
5040,0.303,0.30081589189351166
5041,0.304,0.3023944995447537
5042,0.3,0.3030486760087435
5043,0.3,0.3013261442309042
5044,0.3,0.30045599474715295
5045,0.301,0.3002128606776744
5046,0.3,0.3007794029753997
5047,0.3,0.30056297705379725
5048,0.3,0.3001007721693625
5049,0.3,0.30007096622629165
5050,0.3,0.29998959925557017
5051,0.304,0.3001097898705396
5052,0.296,0.302500802025795
5053,0.296,0.2982936519902452
5054,0.295,0.2971078326356148
5055,0.296,0.2960511433115975
5056,0.297,0.2959592211581485
5057,0.298,0.2972954520690068
5058,0.299,0.29742568748956005
5059,0.296,0.2983942426739173
5060,0.298,0.2967314044730802
5061,0.3,0.29759298169653625
5062,0.297,0.29907659316218005
5063,0.298,0.29765954060382405
5064,0.296,0.2981573417935863
5065,0.3,0.2966377396614997
5066,0.3,0.2987852258891981
5067,0.3,0.29969988376717366
5068,0.296,0.2996212696359918
5069,0.296,0.2974921833419792
5070,0.297,0.2964365466071404
5071,0.297,0.2970924753516995
5072,0.298,0.29708201988291405
5073,0.298,0.29790836376902197
5074,0.296,0.2977922096831448
5075,0.297,0.2966001246955923
5076,0.294,0.2969821414578625
5077,0.291,0.2951199211923611
5078,0.291,0.29276519184768496
5079,0.292,0.29207633900787316
5080,0.292,0.2921005931399947
5081,0.292,0.2923234662677218
5082,0.292,0.29223292239071386
5083,0.293,0.29201725953817026
5084,0.294,0.2926053464671995
5085,0.294,0.2935015523820123
5086,0.295,0.29376888265579726
5087,0.292,0.29451773845851875
5088,0.295,0.29286391795885874
5089,0.294,0.2942957571622657
5090,0.295,0.2941394941899928
5091,0.294,0.2946290705774205
5092,0.293,0.2944502596217254
5093,0.293,0.293311707409223
5094,0.295,0.29339100291860304
5095,0.296,0.29438153032046455
5096,0.296,0.2954478396570132
5097,0.296,0.29573792324044273
5098,0.296,0.29582809745906546
5099,0.292,0.2958141513973222
5100,0.29,0.293479787835393
5101,0.29,0.29157677807658255
5102,0.29,0.290883313723071
5103,0.291,0.2905261260775299
5104,0.291,0.2911738761408673
5105,0.294,0.2910716681167334
5106,0.294,0.2928338046309609
5107,0.294,0.2934471857033033
5108,0.294,0.29365362040139403
5109,0.29,0.29389082788524157
5110,0.292,0.29131608309337353
5111,0.294,0.2920693443022619
5112,0.289,0.29336730931170885
5113,0.289,0.29060429632042506
5114,0.29,0.29004973423538194
5115,0.29,0.28995455414194415
5116,0.29,0.29000779989991127
5117,0.291,0.2904228960652857
5118,0.292,0.2906502519442973
5119,0.292,0.29142626724414067
5120,0.293,0.29178201712207347
5121,0.292,0.29253087292479496
5122,0.292,0.2921167683048366
5123,0.29,0.29206489043031947
5124,0.287,0.29088378821169475
5125,0.287,0.28856699067979247
5126,0.286,0.2879645923763779
5127,0.287,0.2869189172036671
5128,0.287,0.28726560091464715
5129,0.287,0.2872926012066597
5130,0.287,0.28705714833728707
5131,0.288,0.28713851530800855
5132,0.288,0.2876381826328899
5133,0.287,0.28791453060785194
5134,0.292,0.2873740745709719
5135,0.287,0.29033503185931164
5136,0.291,0.28806421110033614
5137,0.288,0.2900398341647703
5138,0.288,0.28881471512394186
5139,0.288,0.2880732831656271
5140,0.288,0.2886344143711615
5141,0.289,0.28791644442743625
5142,0.292,0.2889852938163432
5143,0.29,0.2907675371942663
5144,0.291,0.290171008329978
5145,0.291,0.29070281119701263
5146,0.291,0.29084895263076344
5147,0.29,0.2908222691856175
5148,0.284,0.2905808080397532
5149,0.285,0.2864651218107169
5150,0.283,0.2859664272268597
5151,0.286,0.28438863234024775
5152,0.283,0.28568594657256474
5153,0.283,0.2843831564801949
5154,0.283,0.2833960965211563
5155,0.283,0.28345864031773477
5156,0.282,0.2830377001972746
5157,0.283,0.28277841410233207
5158,0.283,0.28294508485892517
5159,0.283,0.2830536113267686
5160,0.285,0.28308341726983943
5161,0.284,0.2844045001202626
5162,0.283,0.2840403083070707
5163,0.288,0.28347974540649507
5164,0.287,0.28641089675176395
5165,0.287,0.2865381407814702
5166,0.284,0.28690623618472727
5167,0.286,0.2851585916683773
5168,0.286,0.2855376518174807
5169,0.287,0.2861491718817575
5170,0.285,0.2866906261437023
5171,0.287,0.28583334358707946
5172,0.281,0.2864478037940368
5173,0.284,0.2831721442588144
5174,0.285,0.2839319887288018
5175,0.283,0.2848903739088614
5176,0.283,0.28353883511954797
5177,0.283,0.2837586334338153
5178,0.283,0.2830235949304219
5179,0.282,0.283157890812244
5180,0.282,0.2826899944981842
5181,0.281,0.2823252269190744
5182,0.284,0.2816259670762528
5183,0.28,0.28324801656509113
5184,0.28,0.2812847390259813
5185,0.279,0.28063321568758914
5186,0.279,0.27987630902637656
5187,0.279,0.2793062641793501
5188,0.28,0.27961920513210925
5189,0.279,0.2798357886954689
5190,0.281,0.2794356301372538
5191,0.281,0.2804783999449642
5192,0.28,0.2808244507435217
5193,0.281,0.280282029638891
5194,0.281,0.2809333417426968
5195,0.28,0.28088990658474916
5196,0.276,0.2804766937962649
5197,0.281,0.277890700636769
5198,0.28,0.2800386843348261
5199,0.28,0.280079684281411
5200,0.279,0.2801221525966727
5201,0.279,0.2797095369924892
5202,0.278,0.2789594791910757
5203,0.278,0.27873408837981495
5204,0.277,0.27840814444495304
5205,0.276,0.277740655612953
5206,0.278,0.27679485373824037
5207,0.276,0.2777990103549786
5208,0.276,0.27671773374988684
5209,0.277,0.2764828558651217
5210,0.279,0.27698645332550453
5211,0.279,0.2781629440304295
5212,0.278,0.2788585839049675
5213,0.281,0.27827028652266245
5214,0.278,0.2800093528803789
5215,0.281,0.27865903985280294
5216,0.28,0.2803202775172209
5217,0.278,0.2802065578714216
5218,0.276,0.2786845988135058
5219,0.282,0.277498984013813
5220,0.274,0.28027330330053973
5221,0.274,0.27648104410414215
5222,0.274,0.27532995905314883
5223,0.274,0.27487902240212964
5224,0.273,0.2741147894497052
5225,0.273,0.2742796172213141
5226,0.273,0.27338433201731727
5227,0.273,0.2733049301143465
5228,0.273,0.2732553341544466
5229,0.273,0.27328710516526816
5230,0.273,0.27319868556112037
5231,0.275,0.27319868556112037
5232,0.279,0.274438401440822
5233,0.275,0.27729368994185355
5234,0.279,0.2757247754716486
5235,0.278,0.27786929327947796
5236,0.278,0.2778183830289573
5237,0.277,0.27779943359543585
5238,0.279,0.2777793200520916
5239,0.277,0.27830074914120145
5240,0.276,0.27774293752757034
5241,0.276,0.276768011087985
5242,0.276,0.2765522418418507
5243,0.277,0.27622168639328903
5244,0.268,0.2770323296031788
5245,0.268,0.2714964683178616
5246,0.268,0.2697960952793569
5247,0.268,0.2691310741125199
5248,0.268,0.26865293946259916
5249,0.268,0.26902729816414134
5250,0.268,0.26823152172681086
5251,0.268,0.26823152172681086
5252,0.267,0.26823152172681086
5253,0.267,0.26761166378696005
5254,0.268,0.26742373541614584
5255,0.268,0.2679641914530259
5256,0.269,0.2681025238639402
5257,0.268,0.26883355471758336
5258,0.273,0.2683628015042988
5259,0.272,0.27132179372488785
5260,0.27,0.2717001913001849
5261,0.271,0.27058818959380143
5262,0.273,0.27112095930352204
5263,0.272,0.27209292912994065
5264,0.272,0.2723030069464499
5265,0.272,0.2722986007589725
5266,0.27,0.2721097805566843
5267,0.271,0.2708453462995874
5268,0.263,0.27129795771692705
5269,0.265,0.2662797991588455
5270,0.265,0.2659962980552046
5271,0.265,0.2658500775546098
5272,0.264,0.2654035034622349
5273,0.264,0.2652254251329045
5274,0.264,0.2642665979072645
5275,0.263,0.2643640352125894
5276,0.263,0.2636945813128386
5277,0.263,0.26353842395284605
5278,0.263,0.26337060244572746
5279,0.263,0.26332100648582757
5280,0.263,0.26335277749664915
5281,0.266,0.2632643578925013
5282,0.266,0.2651239317120538
5283,0.267,0.26568771682449627
5284,0.267,0.2665457804732594
5285,0.266,0.2668824967237733
5286,0.266,0.26624672765442847
5287,0.264,0.2663736540559577
5288,0.263,0.2650227652624637
5289,0.263,0.2640658742252324
5290,0.263,0.2637509130592983
5291,0.264,0.26348389963237995
5292,0.262,0.264117703633974
5293,0.259,0.26292084792761256
5294,0.259,0.2606763996652547
5295,0.259,0.26000340670677047
5296,0.262,0.2596342380672368
5297,0.259,0.26149698563288054
5298,0.26,0.26011967074993975
5299,0.26,0.26014869047381683
5300,0.26,0.2602472010154184
5301,0.261,0.2600825020062246
5302,0.261,0.26111252775088367
5303,0.259,0.2610034262984327
5304,0.262,0.2599315319258497
5305,0.262,0.2614648449636737
5306,0.259,0.26183805525935316
5307,0.26,0.260205914833061
5308,0.26,0.26047431756181216
5309,0.263,0.2601518879829536
5310,0.263,0.2622073346382206
5311,0.264,0.26291602874302783
5312,0.26,0.2634770625685259
5313,0.26,0.26142276666378433
5314,0.26,0.26065514205103363
5315,0.263,0.2606523892114939
5316,0.258,0.26228180818062513
5317,0.259,0.25996180724124784
5318,0.259,0.2595265506193487
5319,0.259,0.2594662573550088
5320,0.26,0.25920236642601524
5321,0.257,0.26029593419231745
5322,0.26,0.2581504197120184
5323,0.256,0.2596140299262469
5324,0.257,0.2575097735302738
5325,0.258,0.25743556480525887
5326,0.26,0.2582582640203532
5327,0.257,0.2592063544893318
5328,0.255,0.2582439781300083
5329,0.257,0.25626342747629266
5330,0.255,0.25704492141857965
5331,0.255,0.2558983481773697
5332,0.257,0.2558542555626436
5333,0.255,0.2568326427654032
5334,0.255,0.25562921047759124
5335,0.255,0.2556525387718433
5336,0.256,0.25541608767740587
5337,0.256,0.2558732116758137
5338,0.257,0.25630152127656675
5339,0.255,0.25682394191109265
5340,0.257,0.25582175036210514
5341,0.254,0.25673324039232753
5342,0.254,0.2552287350725097
5343,0.254,0.2546927908353873
5344,0.253,0.2547057386720658
5345,0.253,0.2536967116225764
5346,0.252,0.2537809354925227
5347,0.255,0.25281641683725764
5348,0.257,0.2544384663260959
5349,0.257,0.2561943364260909
5350,0.257,0.2566703833125839
5351,0.256,0.25700974600904675
5352,0.257,0.25630534735238314
5353,0.255,0.25693899371222007
5354,0.252,0.2559846435086575
5355,0.252,0.2537790188905476
5356,0.252,0.25313779694288496
5357,0.252,0.25268020869920343
5358,0.252,0.25268338244529476
5359,0.254,0.25260185626946385
5360,0.252,0.253576313336722
5361,0.254,0.25271245419864874
5362,0.255,0.2537351171426635
5363,0.253,0.25467121993800096
5364,0.252,0.25361550229361207
5365,0.251,0.2530387626648423
5366,0.251,0.25188138727819687
5367,0.251,0.25165993328208613
5368,0.252,0.2516828970450065
5369,0.251,0.2521080908274833
5370,0.252,0.25161951266512045
5371,0.251,0.25204242453298004
5372,0.251,0.2515806890208725
5373,0.251,0.2513907955823076
5374,0.252,0.2514811802542062
5375,0.252,0.25193125161918767
5376,0.255,0.25223937060497126
5377,0.252,0.2540899267233466
5378,0.252,0.2528437339761367
5379,0.253,0.2524863835617848
5380,0.254,0.25310524327657086
5381,0.254,0.2536689286750714
5382,0.254,0.25429683079376464
5383,0.254,0.2541605698441918
5384,0.255,0.2541783947932701
5385,0.254,0.2548549013264471
5386,0.255,0.2545113913615583
5387,0.253,0.25502272283356575
5388,0.25,0.2539411293816074
5389,0.253,0.25170373375267596
5390,0.252,0.2530105052287136
5391,0.253,0.2524968441576238
5392,0.253,0.253170153181664
5393,0.253,0.2533459413533763
5394,0.25,0.2530151754515389
5395,0.252,0.25150222741515144
5396,0.252,0.2520579675674411
5397,0.251,0.25228403820430495
5398,0.253,0.251674196190696
5399,0.251,0.252920488651848
5400,0.25,0.2516484267767173
5401,0.25,0.2509387591495754
5402,0.25,0.2507229899034411
5403,0.251,0.25039243445487946
5404,0.251,0.25120307766476924
5405,0.25,0.25124593783810933
5406,0.252,0.25061706219708146
5407,0.25,0.2517184456658689
5408,0.25,0.2507434136140032
5409,0.25,0.25056518432256436
5410,0.253,0.2505373434472442
5411,0.25,0.2521457637212058
5412,0.249,0.25109035624403475
5413,0.249,0.2499680796923581
5414,0.249,0.24969073349233128
5415,0.248,0.24936723067719602
5416,0.248,0.24905834862235354
5417,0.247,0.24863693244991747
5418,0.248,0.2478492530029481
5419,0.247,0.2482315866120848
5420,0.248,0.24775202615089903
5421,0.248,0.24812534205885867
5422,0.248,0.2483152354974236
5423,0.248,0.24822485082552503
5424,0.249,0.24839463740039436
5425,0.248,0.24889430472527577
5426,0.25,0.24855079476038694
5427,0.25,0.24968198417224516
5428,0.25,0.2500280349708026
5429,0.25,0.2501054718060227
5430,0.25,0.2503248543407919
5431,0.249,0.25017289271500087
5432,0.248,0.24972987398344573
5433,0.248,0.24892208767278073
5434,0.248,0.2486547573989958
5435,0.25,0.24852575953612516
5436,0.246,0.24974765046674846
5437,0.245,0.24758742685564733
5438,0.245,0.2462862396343335
5439,0.245,0.24587989557143605
5440,0.245,0.24553856780722247
5441,0.245,0.24579289509890465
5442,0.246,0.24547098769313488
5443,0.246,0.24600242602883785
5444,0.246,0.246190354399652
5445,0.246,0.2462697563026228
5446,0.245,0.2463193522625227
5447,0.246,0.2456677233118503
5448,0.248,0.24618807248503477
5449,0.247,0.2475363148325798
5450,0.247,0.24732211957742822
5451,0.247,0.24737436198327709
5452,0.248,0.24727396138513671
5453,0.248,0.2478691009475922
5454,0.248,0.24826563953752367
5455,0.248,0.2482566218363466
5456,0.248,0.24830621779624654
5457,0.248,0.24827444678542496
5458,0.248,0.24836286638957278
5459,0.247,0.24836286638957278
5460,0.243,0.247743008449722
5461,0.243,0.24507564831950454
5462,0.246,0.24424453293327703
5463,0.244,0.24573690318104643
5464,0.246,0.24489435958500935
5465,0.244,0.2460350888711335
5466,0.243,0.24480753539022704
5467,0.246,0.24377611956242484
5468,0.246,0.24571695395910803
5469,0.244,0.24586176401884113
5470,0.246,0.2450510391180908
5471,0.244,0.2459186179383897
5472,0.246,0.24471222235776227
5473,0.244,0.24590095219442076
5474,0.244,0.24504102319184895
5475,0.244,0.24448439710642347
5476,0.245,0.2446651664502206
5477,0.245,0.24494545124033276
5478,0.244,0.24537376084108578
5479,0.245,0.24465646559591006
5480,0.246,0.24513799112484663
5481,0.246,0.24583460452171924
5482,0.245,0.2461407584397521
5483,0.246,0.2456816693735936
5484,0.244,0.24604300428756068
5485,0.244,0.2449684634690287
5486,0.244,0.24471083227461907
5487,0.244,0.24463339543939902
5488,0.244,0.24441401290462977
5489,0.244,0.24456597453042078
5490,0.244,0.2443891353221251
5491,0.244,0.2443891353221251
5492,0.244,0.2443891353221251
5493,0.243,0.2443891353221251
5494,0.243,0.2437692773822743
5495,0.243,0.2435813490114601
5496,0.242,0.24350194710848935
5497,0.242,0.24283249320873862
5498,0.241,0.24267633584874604
5499,0.241,0.24188865640177667
5500,0.241,0.2416511320710626
5501,0.241,0.2416035011789134
5502,0.242,0.24146548561486567
5503,0.241,0.24211711456553806
5504,0.241,0.2415967653923536
5505,0.241,0.2414882389245102
5506,0.242,0.24145843298143935
5507,0.241,0.24199692395056863
5508,0.241,0.24168518499650143
5509,0.242,0.2414882389245102
5510,0.242,0.24207829092129013
5511,0.242,0.24218485232138282
5512,0.242,0.242384444839323
5513,0.242,0.24234562119507508
5514,0.242,0.2423138501842535
5515,0.242,0.24240226978840135
5516,0.241,0.24240226978840135
5517,0.24,0.24178241184855054
5518,0.242,0.24097462553788554
5519,0.241,0.2419470111438022
5520,0.24,0.24157401208270907
5521,0.239,0.2409072046289073
5522,0.239,0.24006255974174515
5523,0.24,0.23959367188226927
5524,0.239,0.24029314217836664
5525,0.239,0.23975496805610388
5526,0.238,0.23958979299493424
5527,0.238,0.2388517095078647
5528,0.238,0.238582414166329
5529,0.238,0.23862320287832767
5530,0.238,0.2384851873142799
5531,0.238,0.2385169583251015
5532,0.237,0.23842853872095368
5533,0.238,0.23780868078110287
5534,0.237,0.2382406103501395
5535,0.237,0.23772927887813214
5536,0.237,0.2375711564503888
5537,0.236,0.23757312151813953
5538,0.236,0.23678347700341937
5539,0.236,0.23671573924757464
5540,0.237,0.23654791774045603
5541,0.238,0.23711817972040694
5542,0.236,0.2379577370418935
5543,0.237,0.236896931831829
5544,0.238,0.23726993089292212
5545,0.239,0.23793673834672388
5546,0.239,0.2387813832338861
5547,0.239,0.23925027109336197
5548,0.239,0.2391706587371154
5549,0.239,0.23927690329034154
5550,0.239,0.23933355188366778
5551,0.239,0.23942197148781563
5552,0.239,0.23942197148781563
5553,0.239,0.23942197148781563
5554,0.239,0.23942197148781563
5555,0.239,0.23942197148781563
5556,0.237,0.23942197148781563
5557,0.235,0.238182255608114
5558,0.234,0.23656668298678402
5559,0.234,0.23541216449936334
5560,0.234,0.23496624040280778
5561,0.234,0.23485118860168036
5562,0.237,0.23468829545512804
5563,0.237,0.2364028010772064
5564,0.237,0.2368781665855011
5565,0.237,0.23711637229441343
5566,0.237,0.23726516017411312
5567,0.237,0.23716984714164832
5568,0.234,0.23743510595409179
5569,0.237,0.23557553213453938
5570,0.234,0.23687132084164927
5571,0.234,0.23533732642562705
5572,0.235,0.23486295914239713
5573,0.235,0.2354887122855001
5574,0.234,0.2351672809317063
5575,0.236,0.23498739673973457
5576,0.236,0.2358235213960784
5577,0.234,0.23608820522391438
5578,0.236,0.2350461167944023
5579,0.236,0.2360409388630969
5580,0.234,0.23610603017299267
5581,0.234,0.23510276538772848
5582,0.234,0.23488964258754313
5583,0.234,0.23449045755166273
5584,0.235,0.23456810484015858
5585,0.235,0.23525150480165258
5586,0.234,0.23526259396417112
5587,0.234,0.2347221379272911
5588,0.234,0.2345838055163768
5589,0.234,0.23447263260258444
5590,0.234,0.2345114562468324
5591,0.233,0.23454322725765397
5592,0.233,0.23383494971365532
5593,0.231,0.23364702134284113
5594,0.231,0.23232790356016872
5595,0.231,0.23190245085864045
5596,0.231,0.23177541806352053
5597,0.231,0.23158780653957287
5598,0.231,0.23165134856121605
5599,0.232,0.23147450935292038
5600,0.231,0.2320943672927712
5601,0.232,0.23166243772373454
5602,0.233,0.23217376919574198
5603,0.232,0.23295174956333609
5604,0.226,0.23251785492654875
5605,0.227,0.2288599673944698
5606,0.227,0.22820225855139523
5607,0.227,0.22792082813781112
5608,0.228,0.22782284489635188
5609,0.228,0.22859450525688432
5610,0.23,0.22822014499198992
5611,0.23,0.22962768237881015
5612,0.231,0.23005313508033842
5613,0.227,0.2308000258153092
5614,0.229,0.2286961339506678
5615,0.227,0.22919999622844026
5616,0.227,0.22824496464667943
5617,0.227,0.2277977568605714
5618,0.232,0.22795364862186387
5619,0.232,0.23053652596308363
5620,0.232,0.23171654904709338
5621,0.232,0.2319367193536516
5622,0.232,0.23218469915315113
5623,0.232,0.23202584409904314
5624,0.232,0.2324679421197823
5625,0.232,0.2324679421197823
5626,0.231,0.2324679421197823
5627,0.232,0.2318480841799315
5628,0.223,0.23228001374896814
5629,0.228,0.22680981875815423
5630,0.228,0.22824755906315153
5631,0.223,0.22855395076120696
5632,0.222,0.2252851163227382
5633,0.222,0.22434795502985821
5634,0.222,0.2228083856527517
5635,0.223,0.22292310197102058
5636,0.223,0.22365221900507945
5637,0.223,0.22342982036597603
5638,0.224,0.22342080266479897
5639,0.228,0.22409025656454973
5640,0.225,0.22672584568394558
5641,0.226,0.22578580685476846
5642,0.226,0.22620908325395972
5643,0.227,0.22632541874463957
5644,0.227,0.22683722626862293
5645,0.227,0.22752374204839312
5646,0.224,0.22730611412809879
5647,0.228,0.22558455587259407
5648,0.228,0.2274684315087332
5649,0.228,0.22807035888722546
5650,0.228,0.22823917861940882
5651,0.228,0.22853287549147322
5652,0.221,0.22814053263574333
5653,0.222,0.224155205473379
5654,0.223,0.22345956481753054
5655,0.223,0.22371153780740016
5656,0.223,0.22363169636188576
5657,0.223,0.2239830913005076
5658,0.223,0.22338197902055107
5659,0.223,0.2234386276138773
5660,0.223,0.22352704721802513
5661,0.221,0.22352704721802513
5662,0.223,0.2222873313383235
5663,0.223,0.22315119047639678
5664,0.218,0.2233682434120836
5665,0.217,0.2203285655989713
5666,0.217,0.21893179974649254
5667,0.217,0.2181064806308857
5668,0.217,0.21795593813671105
5669,0.217,0.21806519723091913
5670,0.218,0.21765487022100155
5671,0.218,0.21818630855670454
5672,0.219,0.21837423692751873
5673,0.219,0.2190734967703403
5674,0.22,0.21931102110105435
5675,0.218,0.21997850993305437
5676,0.218,0.2190647379882147
5677,0.218,0.2187365121387355
5678,0.218,0.21871572389684169
5679,0.219,0.2185847609662203
5680,0.216,0.2193565805318621
5681,0.218,0.21750809587482817
5682,0.218,0.21826342854505804
5683,0.218,0.21845067553767397
5684,0.217,0.21842892045309423
5685,0.219,0.21809198706965582
5686,0.218,0.21881497374445658
5687,0.218,0.21866840985155903
5688,0.217,0.21858968932678652
5689,0.214,0.2180213924145863
5690,0.214,0.21577233263852877
5691,0.214,0.21533775584223272
5692,0.214,0.2149615345692727
5693,0.213,0.21484451770039456
5694,0.218,0.21423155318886067
5695,0.213,0.21687765570485706
5696,0.214,0.21463860595670312
5697,0.215,0.214666235597437
5698,0.213,0.21535676320356922
5699,0.214,0.2138891231398973
5700,0.212,0.21486307527583753
5701,0.215,0.21322821088934768
5702,0.214,0.21474878654376894
5703,0.215,0.21473546749611006
5704,0.214,0.21509780063514194
5705,0.214,0.2148872186686253
5706,0.213,0.21445694400012152
5707,0.213,0.2141043099404649
5708,0.212,0.21374659499478138
5709,0.212,0.21316752576692924
5710,0.213,0.21284158183206736
5711,0.215,0.21341380887976896
5712,0.215,0.21470343756623705
5713,0.213,0.21519046722165783
5714,0.213,0.21407073150364983
5715,0.216,0.2137622956709996
5716,0.216,0.21548794326711515
5717,0.215,0.21612937566805357
5718,0.216,0.21581126545875823
5719,0.214,0.21621514369919895
5720,0.216,0.21498864125487596
5721,0.216,0.21614756514846353
5722,0.216,0.2164459850548719
5723,0.215,0.21638540632604417
5724,0.213,0.21601670193178418
5725,0.213,0.21434867645132952
5726,0.213,0.21407025701502608
5727,0.213,0.2138618572491846
5728,0.214,0.2137944363402064
5729,0.214,0.21438941669755257
5730,0.213,0.21440050586007112
5731,0.213,0.21386004982319107
5732,0.213,0.21372171741227677
5733,0.213,0.2136105444984844
5734,0.214,0.21364936814273233
5735,0.213,0.21430099709340475
5736,0.213,0.21378064792022028
5737,0.213,0.21367212145237688
5738,0.213,0.21364231550930599
5739,0.213,0.2135609485385845
5740,0.213,0.2136811391535539
5741,0.213,0.21359271954940612
5742,0.213,0.21359271954940612
5743,0.213,0.21359271954940612
5744,0.213,0.21359271954940612
5745,0.213,0.21359271954940612
5746,0.213,0.21359271954940612
