Time_Index,Actual_T_30cm,Predicted_T_30cm
7747,21.8,21.964556
7748,21.8,21.96711
7749,21.8,21.978752
7750,21.7,21.994478
7751,21.8,22.015844
7752,20.999998,22.04136
7753,21.099998,22.067093
7754,21.299997,22.096186
7755,21.6,22.125107
7756,21.5,22.151968
7757,21.399998,22.174757
7758,21.099998,22.197863
7759,21.7,22.181715
7760,21.6,22.150364
7761,21.5,22.122477
7762,21.399998,22.112753
7763,21.299997,22.108948
7764,21.299997,22.103745
7765,21.199999,22.08236
7766,21.099998,22.08299
7767,21.099998,22.092293
7768,21.099998,22.099417
7769,21.099998,22.09999
7770,21.199999,22.092075
7771,21.299997,22.081839
7772,21.8,22.06599
7773,21.399998,22.043295
7774,21.6,22.018553
7775,21.7,21.994152
7776,21.5,21.971933
7777,21.8,21.957056
7778,21.8,21.951202
7779,21.9,21.971476
7780,21.9,21.988674
7781,21.9,22.01266
7782,21.8,22.040323
7783,21.6,22.06293
7784,21.7,22.09087
7785,21.8,22.119673
7786,21.8,22.151743
7787,21.8,22.184303
7788,21.5,22.215343
7789,21.399998,22.242155
7790,21.299997,22.253607
7791,21.099998,22.261778
7792,20.5,22.271862
7793,20.6,22.282269
7794,20.8,22.289417
7795,20.9,22.28316
7796,20.999998,22.265942
7797,21.199999,22.239294
7798,21.299997,22.199734
7799,20.399998,22.127619
7800,20.399998,22.04508
7801,20.399998,21.971813
7802,20.5,21.9134
7803,20.6,21.870872
7804,20.7,21.851698
7805,20.9,21.849428
7806,20.999998,21.816063
7807,20.6,21.768482
7808,20.5,21.714657
7809,20.399998,21.6662
7810,20.299997,21.628212
7811,20.199999,21.603285
7812,20.299997,21.596502
7813,21.399998,21.604986
7814,21.299997,21.598085
7815,21.299997,21.577703
7816,21.199999,21.547802
7817,21.099998,21.50967
7818,20.999998,21.463873
7819,20.9,21.423418
7820,20.8,21.440697
7821,20.6,21.483774
7822,20.5,21.538465
7823,20.399998,21.592325
7824,20.299997,21.636194
7825,21.299997,21.666142
7826,21.399998,21.682024
7827,21.199999,21.684166
7828,21.099998,21.668467
7829,20.999998,21.639437
7830,20.8,21.602713
7831,21.299997,21.558464
7832,21.299997,21.561203
7833,21.299997,21.593956
7834,21.299997,21.62967
7835,21.299997,21.660715
7836,21.199999,21.680756
7837,21.099998,21.683922
7838,20.999998,21.703165
7839,20.9,21.728949
7840,20.8,21.756517
7841,20.7,21.78363
7842,20.6,21.80882
7843,20.5,21.825941
7844,20.5,21.830002
7845,20.399998,21.824055
7846,20.5,21.808723
7847,20.6,21.784317
7848,20.6,21.752403
7849,20.7,21.714117
7850,20.8,21.670633
7851,20.9,21.627892
7852,20.999998,21.583492
7853,21.099998,21.546152
7854,20.399998,21.520569
7855,20.9,21.502344
7856,20.9,21.491705
7857,20.999998,21.491144
7858,21.099998,21.501915
7859,21.099998,21.522646
7860,21.199999,21.551966
7861,21.199999,21.5508
7862,21.199999,21.555151
7863,21.199999,21.562634
7864,20.8,21.57593
7865,21.199999,21.59606
7866,21.199999,21.617914
7867,20.7,21.644384
7868,20.7,21.672178
7869,20.6,21.699036
7870,21.399998,21.723675
7871,21.299997,21.72724
7872,21.199999,21.737549
7873,21.099998,21.751156
7874,20.9,21.742613
7875,20.8,21.72258
7876,20.7,21.692669
7877,20.7,21.697165
7878,20.6,21.715134
7879,21.399998,21.735043
7880,21.399998,21.749458
7881,21.399998,21.750067
7882,21.399998,21.738169
7883,21.399998,21.715195
7884,21.199999,21.687706
7885,21.199999,21.65694
7886,20.999998,21.66235
7887,20.8,21.68792
7888,20.7,21.722626
7889,20.6,21.759691
7890,20.6,21.7953
7891,21.299997,21.817755
7892,20.6,21.833807
7893,20.7,21.835299
7894,20.8,21.819208
7895,20.9,21.791012
7896,20.999998,21.751451
7897,21.099998,21.709337
7898,21.199999,21.701666
7899,20.6,21.681398
7900,21.299997,21.660784
7901,21.5,21.643501
7902,21.6,21.63554
7903,21.7,21.638039
7904,21.9,21.65091
7905,21.9,21.67143
7906,21.999998,21.668139
7907,21.6,21.68546
7908,21.6,21.721716
7909,21.5,21.770803
7910,21.7,21.828081
7911,21.8,21.895668
7912,21.8,21.9635
7913,21.9,22.03109
7914,21.9,22.07482
7915,21.8,22.103222
7916,21.8,22.115929
7917,21.7,22.12782
7918,21.7,22.144743
7919,21.6,22.16394
7920,21.6,22.18836
7921,21.5,22.214043
7922,21.5,22.23232
7923,21.399998,22.248512
7924,21.399998,22.256165
7925,21.399998,22.258314
7926,21.5,22.252693
7927,22.099998,22.243305
7928,22.099998,22.229996
7929,22.199997,22.215252
7930,22.099998,22.197754
7931,22.099998,22.177267
7932,22.099998,22.1571
7933,21.999998,22.143425
7934,21.9,22.162584
7935,21.8,22.199594
7936,21.8,22.248035
7937,21.7,22.294601
7938,21.6,22.337818
7939,21.5,22.375046
7940,21.399998,22.40147
7941,21.399998,22.414936
7942,21.399998,22.415758
7943,21.399998,22.409908
7944,21.399998,22.396526
7945,21.6,22.378021
7946,21.5,22.35283
7947,21.7,22.32155
7948,21.8,22.289358
7949,21.9,22.259047
7950,21.999998,22.231749
7951,21.6,22.20769
7952,21.6,22.196627
7953,21.7,22.188248
7954,21.7,22.191498
7955,21.5,22.205034
7956,21.5,22.227676
7957,21.5,22.25783
7958,22.099998,22.274529
7959,22.099998,22.28276
7960,22.099998,22.28926
7961,21.999998,22.294212
7962,21.999998,22.287825
7963,21.9,22.27602
7964,21.9,22.262354
7965,21.8,22.272388
7966,21.7,22.296045
7967,21.7,22.325684
7968,21.6,22.355314
7969,21.5,22.382776
7970,21.5,22.401423
7971,21.5,22.414146
7972,21.5,22.418365
7973,22.099998,22.412453
7974,22.099998,22.401802
7975,21.7,22.38481
7976,21.7,22.360588
7977,21.7,22.334902
7978,21.7,22.309586
7979,21.6,22.288576
7980,21.6,22.294485
7981,21.6,22.314476
7982,21.5,22.329256
7983,21.399998,22.338535
7984,21.399998,22.342995
7985,21.299997,22.344137
7986,21.199999,22.339647
7987,21.199999,22.33215
7988,21.099998,22.323244
7989,21.099998,22.307812
7990,20.999998,22.286123
7991,20.999998,22.262432
7992,20.999998,22.234947
7993,21.099998,22.202198
7994,21.099998,22.1689
7995,21.199999,22.132294
7996,21.199999,22.096624
7997,21.299997,22.059229
7998,21.299997,22.023321
7999,21.399998,21.99091
8000,21.399998,21.96747
8001,21.399998,21.950218
8002,21.399998,21.942144
8003,21.299997,21.93944
8004,21.199999,21.942776
8005,21.099998,21.950016
8006,20.8,21.964563
8007,20.7,21.981169
8008,20.7,21.997612
8009,20.6,22.01279
8010,20.5,22.02176
8011,20.399998,22.021727
8012,20.399998,22.012121
8013,20.399998,21.982674
8014,20.399998,21.939812
8015,20.399998,21.892231
8016,20.5,21.840807
8017,20.6,21.786211
8018,20.7,21.728775
8019,20.8,21.673828
8020,20.9,21.623755
8021,20.999998,21.57987
8022,21.199999,21.543648
8023,20.9,21.518612
8024,20.9,21.505838
8025,20.9,21.505507
8026,20.9,21.51626
8027,20.8,21.53687
8028,20.8,21.565678
8029,20.7,21.606482
8030,20.6,21.63468
8031,20.6,21.652029
8032,20.5,21.662136
8033,20.399998,21.667564
8034,20.299997,21.665674
8035,20.199999,21.660246
8036,20.199999,21.64863
8037,20.099998,21.630337
8038,20.099998,21.609385
8039,20.099998,21.58365
8040,20.099998,21.552599
8041,20.199999,21.516397
8042,20.199999,21.47514
8043,20.299997,21.433739
8044,20.399998,21.390377
8045,20.5,21.348999
8046,20.6,21.310978
8047,20.5,21.277658
8048,20.5,21.253216
8049,20.6,21.23546
8050,20.6,21.226889
8051,20.7,21.22625
8052,20.7,21.23472
8053,20.7,21.251905
8054,20.6,21.26975
8055,20.399998,21.285496
8056,20.299997,21.303085
8057,20.099998,21.320597
8058,20.6,21.34212
8059,20.5,21.364248
8060,20.399998,21.385921
8061,20.299997,21.400644
8062,20.199999,21.401264
8063,20.099998,21.38954
8064,19.999998,21.36276
8065,19.999998,21.351797
8066,19.999998,21.345377
8067,19.999998,21.339163
8068,19.999998,21.328772
8069,20.099998,21.311703
8070,20.199999,21.287046
8071,20.7,21.254791
8072,20.7,21.22047
8073,20.7,21.187605
8074,20.6,21.157555
8075,20.6,21.130884
8076,20.5,21.11201
8077,20.5,21.103767
8078,20.399998,21.12366
8079,20.299997,21.157253
8080,20.199999,21.195784
8081,20.199999,21.229822
8082,20.099998,21.258667
8083,20.099998,21.27788
8084,20.099998,21.290432
8085,20.6,21.294092
8086,20.7,21.290548
8087,20.5,21.276163
8088,20.6,21.257938
8089,20.7,21.232103
8090,20.399998,21.205368
8091,20.099998,21.18005
8092,20.099998,21.181936
8093,20.199999,21.203594
8094,20.299997,21.22567
8095,20.6,21.250523
8096,20.6,21.280071
8097,20.5,21.295143
8098,20.399998,21.28669
8099,20.299997,21.265959
8100,20.299997,21.244463
8101,20.199999,21.229408
8102,20.199999,21.231798
8103,20.099998,21.244684
8104,20.199999,21.257605
8105,20.199999,21.264994
8106,20.299997,21.263645
8107,20.399998,21.259945
8108,20.5,21.247648
8109,20.6,21.23398
8110,20.6,21.215654
8111,20.7,21.201149
8112,20.7,21.189293
8113,20.8,21.184881
8114,20.8,21.1872
8115,20.8,21.198374
8116,20.199999,21.216894
8117,20.7,21.238861
8118,20.8,21.266613
8119,20.7,21.294884
8120,20.7,21.32672
8121,20.199999,21.358969
8122,20.299997,21.389692
8123,20.299997,21.38992
8124,20.199999,21.395414
8125,20.099998,21.408016
8126,20.099998,21.41876
8127,19.999998,21.428411
8128,20.7,21.413015
8129,20.7,21.390087
8130,20.7,21.364218
8131,20.6,21.333757
8132,20.6,21.298235
8133,20.5,21.26224
8134,20.399998,21.22372
8135,20.399998,21.220001
8136,20.299997,21.235607
8137,20.199999,21.260813
8138,20.199999,21.284931
8139,20.099998,21.306301
8140,20.099998,21.319183
8141,19.999998,21.321512
8142,19.999998,21.319582
8143,20.299997,21.310392
8144,20.299997,21.292461
8145,20.299997,21.271254
8146,20.299997,21.244719
8147,20.299997,21.218412
8148,20.199999,21.186554
8149,19.9,21.152475
8150,19.8,21.134874
8151,19.8,21.12775
8152,19.7,21.128416
8153,19.6,21.131815
8154,20.199999,21.136654
8155,19.5,21.137394
8156,19.5,21.119413
8157,19.5,21.08765
8158,19.5,21.050705
8159,19.6,21.00608
8160,19.6,20.956839
8161,19.7,20.939753
8162,19.8,20.906988
8163,19.9,20.867668
8164,19.999998,20.827065
8165,20.099998,20.788721
8166,19.5,20.758842
8167,19.6,20.735842
8168,19.5,20.722603
8169,19.5,20.71979
8170,19.399998,20.72793
8171,19.299997,20.745968
8172,19.199999,20.773375
8173,19.199999,20.774246
8174,19.199999,20.757057
8175,19.199999,20.729475
8176,19.199999,20.698717
8177,19.299997,20.66347
8178,19.299997,20.623503
8179,19.399998,20.579123
8180,19.5,20.536396
8181,19.6,20.496885
8182,19.7,20.461555
8183,19.7,20.431108
8184,19.8,20.412651
8185,19.9,20.399698
8186,19.9,20.398525
8187,19.999998,20.407028
8188,19.999998,20.425278
8189,19.999998,20.45264
8190,19.999998,20.482756
8191,19.7,20.518078
8192,19.6,20.557814
8193,19.5,20.597044
8194,19.399998,20.638065
8195,19.299997,20.677185
8196,19.199999,20.712696
8197,19.199999,20.745937
8198,19.099998,20.750687
8199,19.099998,20.73665
8200,19.099998,20.708815
8201,19.199999,20.670973
8202,19.199999,20.6282
8203,19.299997,20.581974
8204,19.399998,20.537163
8205,19.399998,20.491144
8206,19.5,20.447546
8207,19.6,20.408037
8208,19.6,20.378092
8209,19.7,20.355223
8210,19.7,20.34265
8211,19.6,20.340992
8212,19.7,20.344933
8213,19.7,20.356562
8214,19.7,20.376469
8215,19.8,20.398973
8216,19.8,20.425959
8217,19.8,20.45359
8218,19.7,20.47445
8219,19.9,20.495255
8220,19.8,20.514692
8221,19.7,20.532162
8222,19.6,20.550297
8223,19.5,20.56813
8224,19.5,20.5851
8225,19.399998,20.596262
8226,19.8,20.613375
8227,19.399998,20.628511
8228,19.399998,20.635788
8229,19.5,20.6343
8230,19.5,20.622898
8231,19.6,20.60697
8232,19.6,20.584255
8233,19.7,20.58009
8234,19.7,20.565857
8235,19.399998,20.547148
8236,19.8,20.532627
8237,19.7,20.520906
8238,19.999998,20.516157
8239,20.099998,20.515673
8240,20.099998,20.521894
8241,19.9,20.531591
8242,19.999998,20.52791
8243,19.9,20.536245
8244,19.8,20.545755
8245,19.7,20.569975
8246,19.6,20.605448
8247,20.099998,20.645046
8248,20.099998,20.676374
8249,20.099998,20.706036
8250,19.999998,20.727036
8251,19.999998,20.737476
8252,19.9,20.73653
8253,19.9,20.724548
8254,19.8,20.730417
8255,19.7,20.745836
8256,19.6,20.766056
8257,19.6,20.781624
8258,19.5,20.795427
8259,19.5,20.803808
8260,19.5,20.807922
8261,19.6,20.804882
8262,20.099998,20.79253
8263,19.9,20.771376
8264,19.999998,20.746632
8265,19.999998,20.716896
8266,19.8,20.687424
8267,19.8,20.658176
8268,19.7,20.63719
8269,19.6,20.643625
8270,19.6,20.65676
8271,19.5,20.677908
8272,19.9,20.702116
8273,19.5,20.716066
8274,19.5,20.723707
8275,19.6,20.7223
8276,19.7,20.71113
8277,19.8,20.69541
8278,19.5,20.671528
8279,19.999998,20.665817
8280,19.999998,20.650684
8281,19.999998,20.631994
8282,20.099998,20.617008
8283,20.099998,20.61046
8284,20.099998,20.613703
8285,20.099998,20.607597
8286,20.099998,20.621735
8287,20.099998,20.645586
8288,20.099998,20.673143
8289,20.199999,20.706087
8290,20.199999,20.739908
8291,20.099998,20.771214
8292,20.099998,20.799303
8293,20.099998,20.821688
8294,19.999998,20.841234
8295,19.999998,20.857336
8296,19.9,20.876118
8297,19.9,20.895473
8298,19.8,20.90863
8299,19.8,20.917841
8300,19.7,20.924631
8301,19.7,20.924683
8302,19.7,20.921568
8303,19.7,20.910753
8304,19.7,20.89864
8305,19.7,20.881174
8306,19.7,20.861515
8307,19.8,20.836903
8308,19.9,20.811176
8309,19.9,20.787672
8310,19.8,20.76486
8311,19.9,20.744972
8312,19.9,20.72798
8313,19.9,20.713022
8314,19.9,20.705296
8315,19.9,20.706842
8316,19.9,20.713297
8317,19.9,20.716911
8318,19.9,20.725353
8319,19.9,20.73517
8320,19.9,20.74486
8321,19.9,20.754349
8322,19.9,20.763027
8323,19.9,20.768272
8324,19.9,20.773712
8325,19.999998,20.776789
8326,19.999998,20.778555
8327,19.999998,20.779907
8328,19.999998,20.780888
8329,19.999998,20.78212
8330,19.999998,20.783134
8331,19.999998,20.784344
8332,19.999998,20.790411
8333,19.999998,20.798801
8334,19.999998,20.80799
8335,19.099998,20.817019
8336,19.199999,20.825888
8337,19.299997,20.833897
8338,19.399998,20.840284
8339,19.399998,20.845217
8340,19.5,20.849165
8341,19.6,20.852322
8342,19.6,20.810177
8343,19.7,20.751234
8344,19.8,20.691008
8345,19.8,20.641567
8346,19.8,20.601582
8347,19.9,20.574713
8348,19.099998,20.561665
8349,18.999998,20.556643
8350,18.999998,20.561075
8351,19.9,20.57508
8352,19.099998,20.593136
8353,18.999998,20.611956
8354,18.9,20.634676
8355,18.9,20.615816
8356,18.9,20.570358
8357,18.9,20.51339
8358,18.8,20.501265
8359,18.8,20.471556
8360,18.5,20.430216
8361,18.5,20.380157
8362,18.6,20.328358
8363,18.7,20.278715
8364,18.7,20.23353
8365,18.7,20.186453
8366,18.399998,20.14477
8367,18.5,20.090483
8368,18.399998,20.032272
8369,18.399998,19.98167
8370,18.299997,19.943794
8371,18.199999,19.914772
8372,18.099998,19.891918
8373,18.099998,19.858076
8374,18.099998,19.81793
8375,18.099998,19.772964
8376,18.099998,19.731192
8377,18.099998,19.688366
8378,18.099998,19.641912
8379,18.199999,19.594095
8380,18.299997,19.547735
8381,18.299997,19.50453
8382,18.8,19.462606
8383,17.999998,19.431108
8384,17.999998,19.405708
8385,17.9,19.38502
8386,17.9,19.372908
8387,17.999998,19.371208
8388,17.999998,19.375172
8389,18.099998,19.411085
8390,18.199999,19.40915
8391,18.299997,19.388777
8392,18.399998,19.354164
8393,18.5,19.314138
8394,18.199999,19.279104
8395,18.199999,19.24952
8396,18.299997,19.230656
8397,18.399998,19.22501
8398,18.399998,19.228695
8399,18.5,19.242577
8400,18.5,19.266752
8401,18.5,19.282587
8402,18.6,19.295313
8403,18.6,19.310167
8404,18.5,19.329868
8405,18.099998,19.350843
8406,17.999998,19.37621
8407,18.099998,19.40264
8408,17.999998,19.428679
8409,17.999998,19.457926
8410,17.999998,19.48622
8411,18.099998,19.506641
8412,18.099998,19.497324
8413,18.099998,19.466015
8414,18.5,19.429771
8415,18.5,19.385136
8416,18.6,19.340569
8417,18.5,19.299118
8418,18.5,19.270452
8419,18.5,19.25179
8420,18.5,19.239658
8421,18.399998,19.252134
8422,18.399998,19.276264
8423,18.299997,19.309908
8424,18.299997,19.340576
8425,18.299997,19.369394
8426,18.199999,19.393768
8427,18.199999,19.41389
8428,18.199999,19.425234
8429,18.099998,19.431627
8430,18.399998,19.429768
8431,17.5,19.423782
8432,17.399998,19.416157
8433,17.399998,19.40271
8434,17.299997,19.3873
8435,17.299997,19.372253
8436,17.299997,19.354315
8437,17.299997,19.350735
8438,17.299997,19.29901
8439,17.399998,19.22025
8440,17.399998,19.132671
8441,17.5,19.045069
8442,17.5,18.963274
8443,17.6,18.890217
8444,17.7,18.82614
8445,17.7,18.769396
8446,17.5,18.726768
8447,17.6,18.693409
8448,17.999998,18.672466
8449,17.999998,18.661215
8450,17.9,18.65989
8451,17.9,18.669987
8452,17.8,18.685696
8453,17.8,18.686863
8454,17.8,18.685894
8455,17.6,18.71022
8456,17.6,18.746252
8457,17.6,18.781181
8458,17.6,18.812696
8459,17.6,18.834799
8460,17.5,18.85004
8461,17.5,18.8595
8462,17.399998,18.854181
8463,17.399998,18.840502
8464,17.299997,18.822126
8465,17.199999,18.804586
8466,17.099998,18.788334
8467,17.099998,18.769005
8468,16.999998,18.746534
8469,16.9,18.71917
8470,16.9,18.689497
8471,16.9,18.655937
8472,16.999998,18.617714
8473,16.999998,18.573664
8474,17.099998,18.529442
8475,17.199999,18.481737
8476,17.299997,18.429129
8477,17.299997,18.37811
8478,17.399998,18.330736
8479,17.5,18.289549
8480,17.5,18.25623
8481,17.5,18.235525
8482,17.5,18.228222
8483,17.5,18.234015
8484,17.5,18.245998
8485,17.399998,18.266346
8486,17.399998,18.292694
8487,17.299997,18.320833
8488,17.299997,18.348206
8489,17.299997,18.372803
8490,17.199999,18.394175
8491,17.199999,18.413248
8492,17.099998,18.424114
8493,17.099998,18.430674
8494,17.099998,18.429047
8495,16.999998,18.423378
8496,16.999998,18.416529
8497,16.999998,18.404654
8498,16.9,18.390715
8499,16.8,18.371548
8500,16.9,18.350983
8501,17.5,18.330887
8502,17.5,18.307072
8503,16.0,18.282974
8504,16.0,18.260744
8505,16.1,18.235088
8506,16.2,18.203106
8507,16.2,18.175707
8508,16.299997,18.188375
8509,16.399998,18.22085
8510,16.5,18.169306
8511,16.5,18.076675
8512,16.6,17.972809
8513,16.6,17.877764
8514,16.7,17.794258
8515,16.7,17.728693
8516,16.8,17.68295
8517,15.900001,17.656189
8518,15.900001,17.642195
8519,15.900001,17.640747
8520,15.900001,17.645823
8521,16.1,17.659431
8522,16.1,17.676224
8523,16.1,17.699629
8524,16.0,17.672117
8525,16.0,17.618725
8526,15.900001,17.555004
8527,15.700001,17.485813
8528,15.600001,17.427284
8529,15.600001,17.382904
8530,15.600001,17.350132
8531,15.600001,17.320171
8532,15.600001,17.291706
8533,15.600001,17.261868
8534,15.700001,17.217379
8535,15.700001,17.161297
8536,15.800001,17.102839
8537,15.800001,17.047153
8538,15.700001,16.997044
8539,15.900001,16.955313
8540,16.0,16.919777
8541,16.0,16.894917
8542,16.1,16.877613
8543,16.1,16.870586
8544,16.1,16.869814
8545,16.1,16.863287
8546,15.900001,16.868982
8547,15.800001,16.889767
8548,15.900001,16.920347
8549,16.0,16.957134
8550,16.1,16.994524
8551,16.0,17.029282
8552,16.1,17.059547
8553,15.900001,17.071302
8554,16.1,17.062727
8555,16.1,17.048353
8556,16.1,17.038254
8557,16.1,17.038153
8558,16.1,17.029963
8559,16.0,17.026522
8560,16.0,17.01649
8561,15.900001,17.024914
8562,15.800001,17.040764
8563,15.700001,17.058748
8564,15.600001,17.076525
8565,15.5,17.091557
8566,15.5,17.098698
8567,15.5,17.099398
8568,15.399999,17.09118
8569,15.5,17.071686
8570,15.5,17.041044
8571,15.600001,17.001503
8572,15.700001,16.954403
8573,15.800001,16.905857
8574,15.700001,16.859535
8575,16.299997,16.812176
8576,16.399998,16.772415
8577,16.5,16.739382
8578,16.2,16.718151
8579,16.1,16.708908
8580,15.800001,16.710175
8581,16.1,16.717594
8582,16.2,16.750172
8583,16.2,16.80255
8584,16.2,16.869923
8585,16.2,16.9249
8586,15.900001,16.964066
8587,16.1,16.977528
8588,16.1,16.993664
8589,16.0,17.015175
8590,16.0,17.03801
8591,15.900001,17.060633
8592,15.800001,17.08151
8593,15.800001,17.08224
8594,15.800001,17.085703
8595,15.700001,17.090118
8596,15.700001,17.087969
8597,15.800001,17.08232
8598,16.1,17.069887
8599,16.5,17.049618
8600,16.2,17.025417
8601,16.1,17.00103
8602,16.0,16.972534
8603,16.0,16.943441
8604,15.900001,16.921272
8605,15.900001,16.923815
8606,16.0,16.951853
8607,16.0,16.981033
8608,16.1,17.005182
8609,16.2,17.020563
8610,16.299997,17.02983
8611,16.299997,17.030218
8612,16.399998,17.024395
8613,16.5,17.020622
8614,16.7,17.018076
8615,16.6,17.02199
8616,16.5,17.034836
8617,16.399998,17.059074
8618,16.6,17.086042
8619,16.6,17.117033
8620,16.6,17.154518
8621,16.6,17.202734
8622,16.6,17.250057
8623,16.299997,17.29166
8624,16.6,17.320845
8625,16.399998,17.350727
8626,16.299997,17.379498
8627,16.299997,17.406622
8628,16.299997,17.430553
8629,16.8,17.449917
8630,16.9,17.444115
8631,16.9,17.445686
8632,16.9,17.442343
8633,16.9,17.431932
8634,16.8,17.418505
8635,16.8,17.40489
8636,16.7,17.420082
8637,16.7,17.454601
8638,16.6,17.497509
8639,16.5,17.541412
8640,16.399998,17.584394
8641,16.399998,17.618132
8642,17.099998,17.644485
8643,16.999998,17.659077
8644,16.8,17.66501
8645,16.7,17.660036
8646,16.299997,17.645012
8647,16.7,17.62002
8648,16.6,17.591682
8649,17.399998,17.599302
8650,17.299997,17.623808
8651,17.199999,17.645554
8652,16.999998,17.659693
8653,16.9,17.647356
8654,16.8,17.641563
8655,16.9,17.634249
8656,16.999998,17.671474
8657,16.999998,17.726112
8658,17.099998,17.781425
8659,17.099998,17.822866
8660,17.199999,17.846472
8661,17.199999,17.853666
8662,17.199999,17.857618
8663,17.199999,17.862291
8664,17.099998,17.867525
8665,16.8,17.879217
8666,16.7,17.893549
8667,16.6,17.914343
8668,16.6,17.93715
8669,16.6,17.960535
8670,16.7,17.982662
8671,17.5,17.99736
8672,17.099998,17.992165
8673,17.099998,17.968496
8674,16.999998,17.932621
8675,16.9,17.89239
8676,16.9,17.852245
8677,16.9,17.822218
8678,16.9,17.839811
8679,16.9,17.862864
8680,16.999998,17.885878
8681,17.099998,17.904125
8682,17.199999,17.913269
8683,17.299997,17.916988
8684,17.399998,17.917631
8685,17.399998,17.91602
8686,17.5,17.913359
8687,17.5,17.915434
8688,17.5,17.925611
8689,17.5,17.944632
8690,17.5,17.972887
8691,17.199999,18.007526
8692,17.199999,18.043386
8693,17.299997,18.083967
8694,17.299997,18.124613
8695,17.199999,18.1629
8696,17.099998,18.197802
8697,16.999998,18.228071
8698,16.999998,18.238308
8699,16.9,18.236948
8700,16.9,18.235405
8701,16.8,18.233692
8702,16.7,18.224901
8703,16.7,18.2108
8704,16.6,18.188545
8705,16.6,18.16346
8706,16.6,18.133352
8707,16.6,18.102362
8708,16.6,18.06769
8709,16.6,18.02749
8710,16.7,17.987032
8711,17.299997,17.943705
8712,17.299997,17.900743
8713,17.299997,17.860668
8714,17.299997,17.82454
8715,17.199999,17.792229
8716,16.7,17.764357
8717,16.7,17.745953
8718,16.7,17.767513
8719,16.7,17.808708
8720,16.7,17.858377
8721,16.7,17.908396
8722,16.7,17.950556
8723,16.299997,17.956545
8724,16.299997,17.943237
8725,16.2,17.919813
8726,16.2,17.892235
8727,16.1,17.864899
8728,16.1,17.840002
8729,16.1,17.81917
8730,16.399998,17.779287
8731,16.1,17.731327
8732,16.2,17.676634
8733,16.2,17.620028
8734,16.299997,17.56025
8735,16.299997,17.502922
8736,16.399998,17.450588
8737,16.1,17.42358
8738,16.399998,17.392946
8739,16.5,17.36824
8740,16.5,17.347702
8741,16.6,17.336203
8742,16.6,17.328655
8743,16.1,17.330635
8744,16.1,17.321985
8745,16.0,17.32592
8746,15.900001,17.340872
8747,15.900001,17.361553
8748,15.800001,17.389153
8749,15.700001,17.417645
8750,15.700001,17.407885
8751,15.800001,17.379831
8752,15.800001,17.339205
8753,15.800001,17.28991
8754,15.900001,17.24338
8755,16.0,17.196754
8756,16.0,17.147827
8757,16.1,17.100231
8758,15.800001,17.062035
8759,16.1,17.031063
8760,16.2,17.005915
8761,16.2,16.989853
8762,16.299997,16.986916
8763,16.299997,16.990767
8764,16.399998,17.002699
8765,16.399998,17.001467
8766,16.399998,17.009398
8767,16.0,17.027182
8768,16.0,17.050581
8769,16.1,17.078926
8770,16.1,17.108583
8771,16.2,17.142733
8772,16.2,17.176823
8773,16.2,17.211308
8774,16.0,17.216463
8775,16.2,17.205042
8776,16.2,17.191164
8777,15.900001,17.177795
8778,15.800001,17.171564
8779,15.900001,17.170681
8780,15.900001,17.173208
8781,15.900001,17.166393
8782,15.900001,17.165545
8783,15.800001,17.168272
8784,15.700001,17.156338
8785,15.700001,17.131094
8786,15.700001,17.1022
8787,15.700001,17.074177
8788,15.700001,17.051794
8789,15.800001,17.032862
8790,15.800001,17.009619
8791,15.900001,16.979694
8792,15.900001,16.94878
8793,15.900001,16.917868
8794,15.900001,16.890104
8795,15.800001,16.867327
8796,15.800001,16.854324
8797,15.900001,16.844883
8798,15.800001,16.844353
8799,15.800001,16.848293
8800,15.700001,16.854328
8801,15.600001,16.86138
8802,15.5,16.862562
8803,15.399999,16.860117
8804,15.399999,16.855639
8805,15.399999,16.847324
8806,15.399999,16.83676
8807,15.399999,16.823164
8808,15.5,16.804169
8809,15.5,16.777431
8810,15.600001,16.741854
8811,15.600001,16.703716
8812,15.700001,16.66661
8813,15.700001,16.632708
8814,15.399999,16.602911
8815,15.600001,16.58314
8816,15.700001,16.569893
8817,15.700001,16.566545
8818,15.5,16.568693
8819,15.399999,16.579165
8820,15.299999,16.593061
8821,15.199999,16.591318
8822,15.900001,16.583319
8823,15.900001,16.580633
8824,15.900001,16.58211
8825,15.900001,16.576162
8826,15.900001,16.56428
8827,15.800001,16.543646
8828,15.700001,16.513266
8829,15.600001,16.52114
8830,15.5,16.54755
8831,15.399999,16.581818
8832,15.299999,16.618904
8833,15.299999,16.65481
8834,15.199999,16.682133
8835,15.199999,16.697462
8836,15.099999,16.699728
8837,15.199999,16.689043
8838,15.800001,16.666813
8839,15.600001,16.634222
8840,15.700001,16.598524
8841,15.700001,16.557678
8842,15.800001,16.516924
8843,15.800001,16.472105
8844,15.800001,16.43413
8845,15.800001,16.437319
8846,15.800001,16.445377
8847,15.900001,16.462576
8848,15.800001,16.484652
8849,15.800001,16.51361
8850,15.700001,16.545431
8851,15.600001,16.576103
8852,15.5,16.60525
8853,15.399999,16.629477
8854,15.299999,16.653118
8855,15.299999,16.66942
8856,15.299999,16.684107
8857,15.299999,16.690752
8858,15.399999,16.68795
8859,15.399999,16.67397
8860,15.5,16.648863
8861,15.600001,16.613743
8862,15.5,16.575739
8863,15.800001,16.538826
